id ,status,age,n_child,education,profession,device,account_balance,loan,mortgage,credit,positive,campaign_type,consent,n_contact,l_date,l_call_duration,p_outcome,n_p_contact,p_days,subscribed
513432,married,54,0,doctoral,manager,cellular,2674,False,True,False,True,phone call,False,9,13-Feb,87,failure,1,85,False
491627,married,38,2,master,teacher,unknown,15,False,False,False,True,phone call,False,2,05-Jun,106,unknown,0,-1,False
493905,married,51,unknown,bachelor,engineer,unknown,92,True,False,False,True,phone call,False,2,19-Jun,333,unknown,0,-1,False
520975,married,48,unknown,bachelor,engineer,telephone,107,False,True,False,True,phone call,False,5,15-May,69,other,7,367,False
514371,married,30,unknown,bachelor,engineer,cellular,-74,False,True,False,False,phone call,False,4,13-Apr,158,unknown,0,-1,False
506313,single,32,2,doctoral,manager,cellular,242,False,True,False,True,phone call,False,4,29-Aug,120,unknown,0,-1,False
505160,married,51,unknown,bachelor,engineer,cellular,6431,False,False,False,True,phone call,False,7,25-Aug,34,unknown,0,-1,False
484798,married,57,unknown,master,scientist,unknown,10,False,False,False,True,phone call,False,1,13-May,42,unknown,0,-1,False
502221,married,52,unknown,master,self-employed,cellular,1938,False,False,False,True,phone call,False,2,08-Aug,96,unknown,0,-1,False
489271,married,29,3 or more,doctoral,manager,unknown,7290,False,True,False,True,phone call,False,2,28-May,285,unknown,0,-1,False
520916,married,28,1,bachelor,engineer,telephone,260,True,True,False,True,phone call,False,9,15-May,30,other,4,373,False
488666,divorced,43,unknown,master,self-employed,unknown,640,False,True,False,True,phone call,False,1,27-May,235,unknown,0,-1,False
517015,married,55,unknown,master,teacher,cellular,-553,True,True,False,False,phone call,False,2,05-May,334,failure,5,278,False
505838,married,55,2,master,scientist,cellular,2896,False,False,False,True,phone call,False,12,28-Aug,79,unknown,0,-1,False
498169,divorced,45,unknown,bachelor,engineer,cellular,10,False,True,False,True,phone call,False,2,21-Jul,192,unknown,0,-1,False
508798,married,46,unknown,doctoral,scientist,cellular,10,False,False,False,True,phone call,True,1,20-Nov,480,failure,1,167,True
495927,married,48,unknown,master,technician,cellular,112,True,True,False,True,phone call,False,1,09-Jul,481,unknown,0,-1,False
524483,married,25,unknown,master,self-employed,cellular,1274,False,True,False,True,phone call,False,2,02-Nov,79,unknown,0,-1,False
496260,married,46,unknown,doctoral,self-employed,cellular,10,False,True,False,True,phone call,False,1,10-Jul,79,unknown,0,-1,False
526323,married,46,unknown,master,teacher,cellular,10,False,True,False,True,phone call,False,1,22-Jun,141,other,1,124,False
494706,single,25,unknown,master,technician,unknown,623,False,True,False,True,phone call,False,3,26-Jun,97,unknown,0,-1,False
502616,married,40,unknown,master,architect,cellular,114,False,False,False,True,phone call,False,4,11-Aug,991,unknown,0,-1,False
483287,single,30,3 or more,doctoral,teacher,unknown,498,False,True,False,True,phone call,False,2,07-May,394,unknown,0,-1,False
500964,married,32,3 or more,doctoral,manager,cellular,13,False,True,False,True,phone call,False,27,31-Jul,22,unknown,0,-1,False
515390,single,26,unknown,master,technician,cellular,1248,False,True,False,True,phone call,False,2,17-Apr,216,unknown,0,-1,False
513100,divorced,35,unknown,master,technician,cellular,175,True,False,False,True,phone call,False,7,06-Feb,13,failure,1,217,False
507854,married,45,unknown,master,manager,cellular,44,False,True,False,True,phone call,False,1,19-Nov,145,failure,2,188,False
524279,married,69,unknown,doctoral,accountant,cellular,436,False,False,False,True,phone call,False,1,21-Oct,101,failure,2,106,False
520042,married,40,unknown,doctoral,scientist,cellular,238,False,True,False,True,phone call,False,4,14-May,341,other,2,280,False
508216,single,44,3 or more,doctoral,manager,cellular,21,False,True,True,True,phone call,False,2,19-Nov,115,unknown,0,-1,False
486570,married,33,unknown,master,engineer,unknown,87,False,True,False,True,phone call,False,1,19-May,330,unknown,0,-1,False
487203,single,31,3 or more,master,engineer,unknown,6294,False,True,False,True,phone call,False,1,21-May,320,unknown,0,-1,False
511449,married,45,unknown,master,teacher,cellular,-58,False,True,False,False,phone call,False,1,02-Feb,123,failure,1,252,False
519053,married,48,unknown,master,manager,cellular,1994,False,True,False,True,phone call,False,1,12-May,43,unknown,0,-1,False
504315,married,32,unknown,doctoral,manager,cellular,923,False,False,False,True,phone call,False,6,20-Aug,177,unknown,0,-1,False
507052,married,54,0,master,technician,cellular,2652,True,True,False,True,phone call,False,2,17-Nov,125,unknown,0,-1,False
498210,single,25,unknown,master,technician,cellular,270,False,True,False,True,phone call,False,3,21-Jul,116,unknown,0,-1,False
524351,married,57,unknown,master,scientist,cellular,239,False,False,False,True,phone call,True,1,27-Oct,188,unknown,0,-1,True
502554,single,35,3 or more,doctoral,scientist,cellular,255,False,False,False,True,phone call,False,2,11-Aug,79,unknown,0,-1,False
502048,single,36,2,doctoral,manager,cellular,10,True,True,False,True,phone call,False,5,07-Aug,112,unknown,0,-1,False
485449,divorced,44,unknown,master,scientist,unknown,888,False,True,False,True,phone call,False,2,14-May,274,unknown,0,-1,False
488372,single,28,3 or more,master,scientist,unknown,270,False,True,False,True,phone call,False,1,26-May,77,unknown,0,-1,False
513269,single,33,0,doctoral,engineer,cellular,640,False,False,False,True,phone call,True,1,09-Feb,115,success,1,88,True
492518,married,56,unknown,master,engineer,unknown,1099,False,False,False,True,phone call,True,1,11-Jun,844,unknown,0,-1,True
507564,single,36,unknown,master,teacher,cellular,425,False,False,False,True,phone call,False,2,18-Nov,393,unknown,0,-1,False
499543,married,33,3 or more,doctoral,manager,cellular,324,True,True,False,True,phone call,False,3,28-Jul,58,unknown,0,-1,False
490803,single,37,unknown,doctoral,manager,unknown,1314,False,False,False,True,phone call,False,1,03-Jun,264,unknown,0,-1,False
521426,single,29,unknown,master,engineer,cellular,840,False,True,False,True,phone call,False,1,18-May,67,unknown,0,-1,False
482985,divorced,33,unknown,master,scientist,unknown,16,True,True,False,True,phone call,False,1,06-May,80,unknown,0,-1,False
512495,married,39,3 or more,master,technician,cellular,127,True,True,False,True,phone call,True,2,04-Feb,1163,unknown,0,-1,True
497868,married,37,unknown,doctoral,manager,cellular,933,False,True,False,True,phone call,False,3,18-Jul,343,unknown,0,-1,False
512116,married,52,3 or more,bachelor,technician,telephone,2063,True,True,False,True,phone call,False,1,04-Feb,76,failure,1,244,False
501773,married,45,3 or more,master,accountant,telephone,30,True,False,False,True,phone call,False,3,06-Aug,250,unknown,0,-1,False
518238,divorced,46,unknown,master,technician,cellular,-563,False,True,False,False,phone call,False,1,08-May,198,failure,1,172,False
492539,single,23,1,master,unemployed,unknown,1166,False,True,False,True,phone call,False,10,11-Jun,296,unknown,0,-1,False
522202,married,36,1,doctoral,manager,cellular,358,False,False,False,True,phone call,False,1,02-Jun,296,unknown,0,-1,False
499881,married,37,0,master,technician,cellular,-283,False,False,False,False,phone call,False,7,29-Jul,163,unknown,0,-1,False
522100,single,35,unknown,doctoral,technician,cellular,709,True,False,False,True,phone call,False,1,28-May,79,unknown,0,-1,False
497590,married,34,unknown,master,self-employed,cellular,1923,False,True,False,True,phone call,False,2,17-Jul,196,unknown,0,-1,False
514322,married,34,3 or more,master,engineer,cellular,763,True,True,False,True,phone call,False,1,13-Apr,448,unknown,0,-1,False
503822,single,33,1,doctoral,manager,cellular,6,False,False,True,True,phone call,False,4,18-Aug,116,unknown,0,-1,False
505253,married,35,3 or more,master,scientist,cellular,38,False,False,False,True,phone call,False,8,25-Aug,353,unknown,0,-1,False
487727,single,32,unknown,doctoral,manager,unknown,146,False,False,False,True,phone call,False,2,23-May,102,unknown,0,-1,False
496938,married,42,unknown,doctoral,manager,cellular,769,True,False,False,True,phone call,False,3,15-Jul,205,unknown,0,-1,False
511112,married,31,unknown,master,teacher,cellular,269,False,False,False,True,phone call,False,1,30-Jan,150,unknown,0,-1,False
499320,married,25,0,master,engineer,cellular,12,False,True,False,True,phone call,False,2,25-Jul,94,unknown,0,-1,False
495924,married,37,unknown,doctoral,student,cellular,1041,True,False,False,True,phone call,False,1,09-Jul,74,unknown,0,-1,False
509603,married,36,1,master,engineer,telephone,647,False,True,False,True,phone call,False,1,21-Nov,41,unknown,0,-1,False
506259,married,41,unknown,master,scientist,cellular,10,False,False,False,True,phone call,False,2,29-Aug,129,unknown,0,-1,False
486772,married,35,3 or more,master,retired,unknown,32,False,True,False,True,phone call,False,1,20-May,75,unknown,0,-1,False
522066,married,44,3 or more,doctoral,manager,cellular,7046,False,False,False,True,phone call,True,1,27-May,373,unknown,0,-1,True
520153,single,23,unknown,master,engineer,cellular,1005,False,True,False,True,phone call,False,1,14-May,341,unknown,0,-1,False
524426,married,61,unknown,doctoral,manager,cellular,439,False,True,False,True,phone call,True,1,29-Oct,341,other,1,520,True
493684,single,38,unknown,master,engineer,unknown,1019,False,False,False,True,phone call,False,1,18-Jun,185,unknown,0,-1,False
493875,married,52,unknown,doctoral,retired,unknown,10,False,False,False,True,phone call,False,3,19-Jun,149,unknown,0,-1,False
505352,married,43,unknown,master,manager,cellular,15810,False,False,False,True,phone call,False,14,26-Aug,15,unknown,0,-1,False
491770,married,46,0,unknown,unknown,unknown,562,False,False,False,True,phone call,False,1,06-Jun,48,unknown,0,-1,False
495835,married,47,unknown,master,engineer,cellular,631,False,True,False,True,phone call,False,1,09-Jul,104,unknown,0,-1,False
508786,single,30,0,bachelor,teacher,telephone,5181,False,True,False,True,phone call,False,2,20-Nov,115,unknown,0,-1,False
522418,married,37,1,doctoral,manager,cellular,107,True,True,False,True,phone call,True,2,04-Jun,238,unknown,0,-1,True
516072,married,58,unknown,master,technician,cellular,289,True,True,False,True,phone call,False,1,21-Apr,70,unknown,0,-1,False
484481,divorced,56,unknown,master,engineer,unknown,78,False,True,False,True,phone call,False,2,12-May,124,unknown,0,-1,False
513209,married,36,unknown,master,engineer,telephone,105,False,True,False,True,phone call,False,5,09-Feb,48,unknown,0,-1,False
502911,married,45,unknown,master,scientist,cellular,2927,False,False,False,True,phone call,False,2,12-Aug,78,unknown,0,-1,False
490167,married,41,unknown,bachelor,teacher,unknown,346,False,True,False,True,phone call,False,2,30-May,218,unknown,0,-1,False
506933,married,55,3 or more,doctoral,scientist,cellular,10,False,False,False,True,phone call,False,1,17-Nov,453,unknown,0,-1,False
494857,married,55,unknown,master,accountant,unknown,-152,True,False,False,False,phone call,False,2,01-Jul,278,unknown,0,-1,False
512162,divorced,59,unknown,doctoral,manager,cellular,10,False,False,True,True,phone call,False,2,04-Feb,44,unknown,0,-1,False
487819,married,39,unknown,master,teacher,unknown,104,False,True,False,True,phone call,False,6,23-May,126,unknown,0,-1,False
483897,single,50,unknown,doctoral,scientist,unknown,10,False,True,False,True,phone call,False,2,08-May,356,unknown,0,-1,False
520612,single,28,unknown,master,technician,cellular,149,False,True,False,True,phone call,True,1,15-May,484,other,1,364,True
527043,married,43,0,master,scientist,cellular,4461,False,True,False,True,phone call,True,3,03-Sep,199,success,2,185,True
509537,married,50,unknown,master,technician,cellular,218,False,True,False,True,phone call,False,2,21-Nov,359,unknown,0,-1,False
495585,married,34,3 or more,master,technician,cellular,220,True,True,False,True,phone call,False,1,08-Jul,275,unknown,0,-1,False
487804,divorced,39,0,master,student,unknown,10,False,True,False,True,phone call,False,2,23-May,191,unknown,0,-1,False
494865,single,29,0,doctoral,scientist,unknown,101,False,False,False,True,phone call,False,4,02-Jul,131,unknown,0,-1,False
491917,married,41,3 or more,doctoral,manager,unknown,775,False,False,False,True,phone call,False,2,06-Jun,238,unknown,0,-1,False
501042,married,41,unknown,doctoral,manager,cellular,-439,False,False,False,False,phone call,False,17,31-Jul,21,unknown,0,-1,False
513102,married,33,unknown,doctoral,manager,cellular,1281,False,False,False,True,phone call,False,2,06-Feb,392,unknown,0,-1,False
516713,single,24,3 or more,unknown,unemployed,cellular,714,False,False,False,True,phone call,False,7,04-May,13,other,1,91,False
521238,married,35,unknown,bachelor,engineer,cellular,2251,False,True,False,True,phone call,False,1,18-May,155,failure,3,180,False
504774,married,43,unknown,master,scientist,cellular,209,False,False,False,True,phone call,False,2,22-Aug,68,unknown,0,-1,False
493086,married,56,0,master,retired,unknown,492,True,True,False,True,phone call,False,4,16-Jun,313,unknown,0,-1,False
488574,married,51,unknown,bachelor,engineer,unknown,108,False,True,False,True,phone call,False,2,27-May,97,unknown,0,-1,False
521236,single,30,3 or more,master,scientist,cellular,118,False,True,False,True,phone call,False,1,18-May,69,unknown,0,-1,False
512083,single,26,unknown,doctoral,scientist,telephone,750,False,False,False,True,phone call,False,3,03-Feb,336,unknown,0,-1,False
522434,married,41,3 or more,master,teacher,cellular,10,True,True,False,True,phone call,True,2,04-Jun,319,failure,2,122,True
515156,married,37,unknown,master,retired,cellular,198,False,True,False,True,phone call,False,1,17-Apr,92,unknown,0,-1,False
507959,single,30,unknown,doctoral,manager,cellular,221,False,True,False,True,phone call,False,1,19-Nov,187,failure,2,169,False
496548,married,54,0,bachelor,accountant,cellular,10,False,True,False,True,phone call,False,2,11-Jul,145,unknown,0,-1,False
493104,married,39,unknown,master,manager,unknown,2211,False,False,False,True,phone call,False,5,16-Jun,275,unknown,0,-1,False
505793,married,32,unknown,doctoral,student,cellular,476,False,False,False,True,phone call,False,5,27-Aug,418,unknown,0,-1,False
490112,single,45,unknown,unknown,scientist,unknown,6407,True,True,False,True,phone call,False,3,30-May,1093,unknown,0,-1,False
516446,married,36,unknown,doctoral,manager,cellular,364,False,True,False,True,phone call,True,2,30-Apr,502,unknown,0,-1,True
502600,single,33,unknown,doctoral,manager,cellular,10,False,False,False,True,phone call,True,7,11-Aug,631,unknown,0,-1,True
494356,married,46,unknown,doctoral,manager,unknown,4928,False,False,False,True,phone call,False,4,20-Jun,73,unknown,0,-1,False
512835,single,26,3 or more,doctoral,engineer,cellular,414,False,True,False,True,phone call,False,2,05-Feb,307,unknown,0,-1,False
505727,single,31,2,doctoral,manager,cellular,322,False,True,False,True,phone call,False,6,27-Aug,55,unknown,0,-1,False
513911,married,39,0,bachelor,engineer,cellular,168,True,True,False,True,phone call,False,2,03-Apr,172,unknown,0,-1,False
515502,married,33,1,bachelor,engineer,cellular,205,False,True,False,True,phone call,False,1,20-Apr,180,failure,3,339,False
523902,married,61,unknown,bachelor,accountant,cellular,1578,False,False,False,True,phone call,False,4,11-Sep,83,unknown,0,-1,False
524836,divorced,32,unknown,doctoral,manager,cellular,805,False,True,False,True,phone call,True,1,10-Dec,720,other,5,185,True
505003,married,51,3 or more,master,self-employed,cellular,221,False,False,False,True,phone call,True,1,22-Aug,664,unknown,0,-1,True
492745,married,38,unknown,master,teacher,unknown,642,False,True,False,True,phone call,False,1,12-Jun,131,unknown,0,-1,False
500744,married,42,unknown,bachelor,scientist,cellular,258,False,False,False,True,phone call,False,9,31-Jul,48,unknown,0,-1,False
510124,married,60,unknown,bachelor,accountant,cellular,7233,False,False,False,True,phone call,False,1,28-Jan,177,unknown,0,-1,False
501689,divorced,60,unknown,master,manager,cellular,146,False,False,False,True,phone call,False,4,06-Aug,146,unknown,0,-1,False
489240,single,29,1,master,scientist,unknown,19817,False,True,False,True,phone call,False,2,28-May,127,unknown,0,-1,False
503999,married,35,unknown,master,scientist,cellular,137,False,True,False,True,phone call,False,2,19-Aug,271,unknown,0,-1,False
506450,married,44,0,master,engineer,telephone,1202,False,True,False,True,phone call,False,1,25-Oct,109,other,2,89,False
520880,single,37,3 or more,master,technician,cellular,288,False,True,False,True,phone call,False,3,15-May,54,unknown,0,-1,False
517674,married,39,1,master,scientist,cellular,-418,False,True,False,False,phone call,False,3,07-May,153,failure,1,301,False
526571,single,22,unknown,bachelor,unemployed,cellular,391,False,False,False,True,phone call,True,1,16-Jul,286,success,10,179,True
513875,single,45,unknown,doctoral,technician,cellular,1525,False,True,False,True,phone call,False,1,02-Apr,251,unknown,0,-1,False
519637,married,59,unknown,master,manager,telephone,704,False,False,False,True,phone call,False,2,13-May,115,failure,3,370,False
493478,married,39,1,master,technician,unknown,212,False,False,False,True,phone call,False,2,18-Jun,381,unknown,0,-1,False
488234,single,32,unknown,master,scientist,unknown,10,True,True,False,True,phone call,False,2,26-May,826,unknown,0,-1,False
525881,single,31,unknown,bachelor,architect,cellular,24279,False,False,False,True,phone call,True,2,21-Apr,591,unknown,0,-1,True
494185,married,47,0,master,scientist,unknown,282,False,True,False,True,phone call,False,3,20-Jun,82,unknown,0,-1,False
485088,married,57,1,bachelor,engineer,unknown,1227,False,True,False,True,phone call,False,2,13-May,96,unknown,0,-1,False
483025,married,45,unknown,master,teacher,unknown,1143,False,True,False,True,phone call,False,1,06-May,458,unknown,0,-1,False
518899,married,46,unknown,master,technician,cellular,1303,False,True,False,True,phone call,False,1,12-May,46,unknown,0,-1,False
496333,married,49,2,bachelor,engineer,telephone,285,True,True,False,True,phone call,False,10,10-Jul,753,unknown,0,-1,False
512053,divorced,41,unknown,doctoral,manager,cellular,-60,False,True,False,False,phone call,False,4,03-Feb,64,failure,4,252,False
500811,married,30,unknown,master,teacher,cellular,53,False,True,False,True,phone call,True,13,31-Jul,598,unknown,0,-1,True
516184,single,24,unknown,doctoral,unemployed,cellular,3084,False,False,False,True,phone call,True,1,27-Apr,89,unknown,0,-1,True
500248,married,55,unknown,unknown,teacher,telephone,654,False,True,False,True,phone call,False,2,30-Jul,83,unknown,0,-1,False
522363,married,38,unknown,master,scientist,cellular,1308,False,True,False,True,phone call,False,1,03-Jun,104,failure,1,119,False
521580,single,31,1,doctoral,scientist,cellular,-207,False,True,False,False,phone call,False,2,18-May,302,failure,1,355,False
518144,married,32,3 or more,master,engineer,cellular,10,False,True,False,True,phone call,False,2,08-May,74,unknown,0,-1,False
490886,single,37,unknown,master,teacher,unknown,260,False,True,False,True,phone call,True,3,03-Jun,943,unknown,0,-1,True
490987,married,31,unknown,bachelor,engineer,unknown,528,True,True,False,True,phone call,False,3,03-Jun,209,unknown,0,-1,False
526168,married,58,unknown,master,manager,cellular,135,False,False,False,True,phone call,False,1,27-May,171,other,2,161,False
488383,married,39,3 or more,doctoral,retired,unknown,42,False,True,False,True,phone call,False,3,26-May,441,unknown,0,-1,False
484826,divorced,36,unknown,master,technician,unknown,286,False,True,False,True,phone call,False,2,13-May,111,unknown,0,-1,False
519526,married,36,unknown,bachelor,engineer,telephone,10,True,True,False,True,phone call,False,1,13-May,18,unknown,0,-1,False
503040,married,36,unknown,master,scientist,cellular,276,False,False,False,True,phone call,False,6,12-Aug,118,unknown,0,-1,False
502385,married,54,unknown,master,teacher,cellular,186,False,False,False,True,phone call,False,4,08-Aug,546,unknown,0,-1,False
495497,married,39,0,master,teacher,cellular,88,False,False,False,True,phone call,False,1,08-Jul,105,unknown,0,-1,False
485207,married,42,0,doctoral,manager,unknown,11,False,False,False,True,phone call,False,1,14-May,230,unknown,0,-1,False
520442,married,48,0,bachelor,engineer,cellular,397,False,False,False,True,phone call,False,3,14-May,308,failure,8,371,False
500586,married,40,unknown,doctoral,manager,cellular,391,False,True,False,True,phone call,False,24,30-Jul,123,unknown,0,-1,False
512900,single,37,0,bachelor,self-employed,cellular,3409,False,False,False,True,phone call,False,3,05-Feb,187,unknown,0,-1,False
494124,single,44,unknown,master,teacher,unknown,2607,False,False,False,True,phone call,False,1,20-Jun,30,unknown,0,-1,False
499922,divorced,42,3 or more,doctoral,scientist,cellular,6481,False,True,False,True,phone call,False,2,29-Jul,340,unknown,0,-1,False
507389,single,33,unknown,doctoral,scientist,cellular,171,False,True,False,True,phone call,False,2,18-Nov,391,other,4,181,False
483077,divorced,56,2,bachelor,accountant,unknown,14,False,True,False,True,phone call,False,3,06-May,30,unknown,0,-1,False
509903,married,41,unknown,bachelor,engineer,cellular,627,False,True,False,True,phone call,False,3,21-Nov,801,unknown,0,-1,False
503778,married,60,unknown,bachelor,architect,cellular,949,False,False,False,True,phone call,False,4,18-Aug,1230,unknown,0,-1,False
495851,married,54,2,bachelor,student,telephone,10,True,False,False,True,phone call,False,2,09-Jul,119,unknown,0,-1,False
484993,divorced,41,unknown,master,engineer,unknown,23,True,True,False,True,phone call,False,6,13-May,61,unknown,0,-1,False
498142,married,57,unknown,bachelor,accountant,cellular,14,False,False,False,True,phone call,False,5,21-Jul,47,unknown,0,-1,False
487361,married,34,unknown,master,engineer,unknown,4784,False,True,False,True,phone call,False,2,21-May,48,unknown,0,-1,False
525801,single,31,unknown,doctoral,manager,cellular,2970,False,False,False,True,phone call,False,1,12-Apr,214,failure,1,314,False
484514,divorced,56,2,bachelor,technician,unknown,171,False,True,False,True,phone call,False,2,12-May,277,unknown,0,-1,False
490451,single,31,unknown,master,engineer,unknown,3984,False,True,False,True,phone call,False,1,02-Jun,298,unknown,0,-1,False
490383,divorced,59,unknown,doctoral,accountant,unknown,14,False,True,False,True,phone call,False,2,02-Jun,467,unknown,0,-1,False
492632,divorced,40,unknown,master,engineer,unknown,173,False,False,False,True,phone call,False,6,12-Jun,82,unknown,0,-1,False
489084,single,25,unknown,master,engineer,unknown,1779,False,True,False,True,phone call,False,1,28-May,190,unknown,0,-1,False
499262,married,51,1,bachelor,engineer,cellular,982,True,False,False,True,phone call,False,1,25-Jul,101,unknown,0,-1,False
523673,married,59,0,master,accountant,cellular,1217,False,False,False,True,phone call,False,2,27-Aug,141,other,1,97,False
508295,married,59,2,bachelor,manager,cellular,2502,False,True,False,True,phone call,False,1,19-Nov,96,failure,2,131,False
512108,married,38,unknown,master,retired,cellular,326,False,True,False,True,phone call,False,1,04-Feb,103,failure,3,244,False
497355,married,59,unknown,bachelor,manager,cellular,118,True,False,False,True,phone call,False,2,17-Jul,94,unknown,0,-1,False
508591,married,59,unknown,doctoral,manager,telephone,88585,False,False,False,True,phone call,False,5,20-Nov,133,unknown,0,-1,False
488280,married,42,unknown,master,engineer,unknown,-819,False,True,False,False,phone call,False,2,26-May,106,unknown,0,-1,False
492601,single,38,0,doctoral,engineer,unknown,727,False,True,False,True,phone call,False,4,11-Jun,114,unknown,0,-1,False
485220,married,60,unknown,master,scientist,unknown,2385,False,True,False,True,phone call,False,2,14-May,437,unknown,0,-1,False
508506,married,40,unknown,master,engineer,cellular,6100,False,True,False,True,phone call,False,2,20-Nov,89,unknown,0,-1,False
524818,married,30,unknown,doctoral,manager,cellular,979,False,False,False,True,phone call,False,1,09-Dec,114,unknown,0,-1,False
497802,divorced,34,0,master,technician,cellular,-216,False,False,False,False,phone call,True,1,18-Jul,579,unknown,0,-1,True
497333,married,40,3 or more,bachelor,engineer,telephone,1095,True,False,False,True,phone call,False,5,16-Jul,183,unknown,0,-1,False
494082,single,45,unknown,bachelor,engineer,unknown,915,False,False,False,True,phone call,False,1,20-Jun,114,unknown,0,-1,False
484709,married,22,1,master,teacher,unknown,85,False,True,False,True,phone call,False,1,13-May,93,unknown,0,-1,False
526473,divorced,79,1,unknown,accountant,telephone,2375,False,False,False,True,phone call,False,7,08-Jul,200,failure,2,450,False
496394,married,38,unknown,master,engineer,cellular,55,True,True,False,True,phone call,False,2,11-Jul,493,unknown,0,-1,False
483620,married,38,unknown,master,teacher,unknown,466,False,True,False,True,phone call,False,1,08-May,88,unknown,0,-1,False
522931,married,69,unknown,bachelor,accountant,cellular,149,False,False,False,True,phone call,False,4,13-Jul,132,unknown,0,-1,False
515811,married,69,unknown,doctoral,accountant,cellular,436,False,False,False,True,phone call,False,1,20-Apr,302,unknown,0,-1,False
512478,single,42,3 or more,doctoral,scientist,telephone,3527,False,True,False,True,phone call,False,5,04-Feb,41,unknown,0,-1,False
520548,married,32,unknown,doctoral,manager,cellular,1177,False,True,False,True,phone call,False,1,15-May,227,unknown,0,-1,False
499483,married,58,unknown,doctoral,retired,cellular,10,True,False,True,True,phone call,False,4,25-Jul,126,unknown,0,-1,False
512026,single,59,unknown,doctoral,manager,cellular,645,False,False,False,True,phone call,False,4,03-Feb,485,unknown,0,-1,False
527095,married,60,0,master,self-employed,cellular,871,False,False,False,True,phone call,True,1,08-Sep,223,success,3,184,True
502272,single,32,unknown,doctoral,manager,cellular,35,False,False,False,True,phone call,False,2,08-Aug,102,unknown,0,-1,False
501777,single,41,unknown,master,manager,cellular,830,False,False,False,True,phone call,False,2,06-Aug,265,unknown,0,-1,False
486787,married,54,unknown,master,teacher,unknown,4044,False,True,False,True,phone call,False,2,20-May,89,unknown,0,-1,False
519763,single,36,0,master,teacher,cellular,305,False,True,False,True,phone call,False,3,13-May,177,unknown,0,-1,False
516337,married,29,unknown,master,manager,cellular,218,False,False,False,True,phone call,False,1,30-Apr,74,unknown,0,-1,False
489698,single,27,unknown,doctoral,manager,unknown,11670,False,True,False,True,phone call,True,3,29-May,712,unknown,0,-1,True
518984,single,33,unknown,master,engineer,cellular,1625,False,True,False,True,phone call,False,1,12-May,326,other,1,173,False
505375,married,56,unknown,doctoral,scientist,cellular,255,False,False,False,True,phone call,False,2,26-Aug,95,unknown,0,-1,False
517515,married,54,3 or more,bachelor,manager,cellular,2877,True,True,False,True,phone call,False,1,07-May,170,unknown,0,-1,False
520351,married,31,unknown,doctoral,manager,cellular,220,False,True,False,True,phone call,False,2,14-May,219,failure,10,365,False
494892,married,58,unknown,master,accountant,unknown,159,True,False,False,True,phone call,False,1,03-Jul,192,unknown,0,-1,False
522586,single,25,3 or more,doctoral,scientist,telephone,3277,False,False,False,True,phone call,True,7,09-Jun,201,unknown,0,-1,True
483922,married,39,1,doctoral,manager,unknown,396,False,True,False,True,phone call,False,4,08-May,247,unknown,0,-1,False
489981,single,41,unknown,doctoral,technician,unknown,1320,False,True,False,True,phone call,False,1,30-May,80,unknown,0,-1,False
494221,married,56,unknown,master,engineer,unknown,438,True,True,False,True,phone call,False,4,20-Jun,101,unknown,0,-1,False
505702,married,44,unknown,master,architect,cellular,2297,False,False,False,True,phone call,False,3,27-Aug,126,unknown,0,-1,False
526685,single,27,0,doctoral,unemployed,cellular,290,False,False,False,True,phone call,True,1,28-Jul,418,success,4,148,True
520020,married,43,2,master,engineer,cellular,115,False,True,False,True,phone call,False,1,14-May,68,failure,1,370,False
511014,single,29,0,doctoral,manager,cellular,438,False,False,False,True,phone call,False,2,29-Jan,313,unknown,0,-1,False
492968,divorced,55,unknown,doctoral,retired,unknown,425,True,True,False,True,phone call,False,3,16-Jun,242,unknown,0,-1,False
496702,single,32,1,doctoral,scientist,cellular,52,False,True,False,True,phone call,False,3,14-Jul,194,unknown,0,-1,False
508483,single,30,unknown,master,scientist,cellular,355,True,True,False,True,phone call,False,3,19-Nov,133,unknown,0,-1,False
506507,married,40,2,master,engineer,unknown,4564,False,False,False,True,phone call,True,1,09-Nov,271,unknown,0,-1,True
506908,married,40,1,master,teacher,telephone,35,False,False,False,True,phone call,False,1,17-Nov,45,unknown,0,-1,False
492474,married,58,unknown,bachelor,technician,unknown,2019,False,False,False,True,phone call,False,1,11-Jun,199,unknown,0,-1,False
490638,married,42,unknown,master,scientist,unknown,-788,False,False,False,False,phone call,False,4,02-Jun,316,unknown,0,-1,False
487306,married,36,3 or more,master,technician,unknown,871,False,True,False,True,phone call,False,1,21-May,187,unknown,0,-1,False
519460,divorced,30,1,master,technician,cellular,60,False,True,False,True,phone call,False,4,13-May,161,unknown,0,-1,False
505517,married,38,unknown,doctoral,scientist,cellular,-317,False,False,False,False,phone call,False,2,26-Aug,93,unknown,0,-1,False
527513,married,38,unknown,doctoral,scientist,cellular,89,False,False,False,True,phone call,True,2,08-Nov,256,success,4,186,True
495824,married,56,3 or more,doctoral,accountant,cellular,32,True,False,False,True,phone call,False,1,09-Jul,42,unknown,0,-1,False
522239,married,38,unknown,doctoral,technician,cellular,1799,False,False,False,True,phone call,True,1,02-Jun,95,success,4,67,True
486567,single,20,0,master,unemployed,unknown,70,False,True,False,True,phone call,False,1,19-May,350,unknown,0,-1,False
509829,married,35,0,bachelor,retired,cellular,26467,False,True,False,True,phone call,False,1,21-Nov,151,unknown,0,-1,False
